Cell ID,Cell Type,Fr,h,modU,vel_0,vel_1,vel_2,vel_Magnitude,z
8517,9,0.73216,0.148705,0.884384,0.884308,0.0115479,0,0.884384,4.825
8518,9,0.731352,0.150395,0.888394,0.888335,0.0102375,0,0.888394,4.815
8519,9,0.730727,0.152136,0.892747,0.892701,0.00905117,0,0.892747,4.805
8520,9,0.730264,0.153929,0.897412,0.897376,0.00798246,0,0.897412,4.795
8521,9,0.729945,0.155772,0.902365,0.902338,0.0070236,0,0.902365,4.785
8522,9,0.729755,0.157664,0.907586,0.907565,0.00616618,0,0.907586,4.775
8523,9,0.729683,0.159603,0.913057,0.913041,0.00540166,0,0.913057,4.765
8524,9,0.729719,0.161589,0.91876,0.918748,0.00472168,0,0.91876,4.755
8525,9,0.729855,0.16362,0.924683,0.924674,0.00411822,0,0.924683,4.745
8526,9,0.730082,0.165693,0.930811,0.930804,0.00358378,0,0.930811,4.735
8527,9,0.730396,0.167808,0.937133,0.937128,0.00311138,0,0.937133,4.725
8528,9,0.730789,0.169963,0.943638,0.943634,0.00269458,0,0.943638,4.715
8529,9,0.731258,0.172156,0.950313,0.950311,0.00232751,0,0.950313,4.705
8530,9,0.731796,0.174385,0.957151,0.957149,0.00200484,0,0.957151,4.695
8531,9,0.732401,0.176649,0.96414,0.964139,0.00172171,0,0.96414,4.685
8532,9,0.733068,0.178947,0.971272,0.971271,0.00147376,0,0.971272,4.675
8533,9,0.733793,0.181276,0.978539,0.978538,0.00125705,0,0.978539,4.665
8534,9,0.734571,0.183635,0.985931,0.98593,0.00106804,0,0.985931,4.655
8535,9,0.735401,0.186023,0.99344,0.99344,0.000903557,0,0.99344,4.645
8536,9,0.736279,0.188437,1.00106,1.00106,0.000760747,0,1.00106,4.635
8537,9,0.7372,0.190878,1.00878,1.00878,0.000637067,0,1.00878,4.625
8538,9,0.738163,0.193342,1.0166,1.0166,0.000530244,0,1.0166,4.615
8539,9,0.739164,0.19583,1.02451,1.02451,0.000438247,0,1.02451,4.605
8540,9,0.740201,0.198339,1.0325,1.0325,0.000359269,0,1.0325,4.595
8541,9,0.741271,0.200869,1.04056,1.04056,0.000291702,0,1.04056,4.585
8542,9,0.742372,0.203418,1.0487,1.0487,0.000234114,0,1.0487,4.575
8543,9,0.743501,0.205985,1.0569,1.0569,0.000185237,0,1.0569,4.565
8544,9,0.744656,0.208569,1.06516,1.06516,0.000143947,0,1.06516,4.555
8545,9,0.745834,0.211169,1.07348,1.07348,0.000109248,0,1.07348,4.545
8546,9,0.747035,0.213785,1.08184,1.08184,8.02627e-05,0,1.08184,4.535
8547,9,0.748255,0.216415,1.09025,1.09025,5.62144e-05,0,1.09025,4.525
8548,9,0.749493,0.219058,1.09871,1.09871,3.64212e-05,0,1.09871,4.515
8549,9,0.750748,0.221714,1.1072,1.1072,2.02867e-05,0,1.1072,4.505
8550,9,0.752018,0.224381,1.11572,1.11572,7.3825e-06,0,1.11572,4.495
8551,9,0.753301,0.22706,1.12428,1.12428,-2.98467e-06,0,1.12428,4.485
8552,9,0.754597,0.229749,1.13286,1.13286,-1.10831e-05,0,1.13286,4.475
8553,9,0.755902,0.232447,1.14146,1.14146,-1.72814e-05,0,1.14146,4.465
8554,9,0.757218,0.235155,1.15009,1.15009,-2.18846e-05,0,1.15009,4.455
8555,9,0.758542,0.237871,1.15874,1.15874,-2.51506e-05,0,1.15874,4.445
8556,9,0.759873,0.240595,1.1674,1.1674,-2.73092e-05,0,1.1674,4.435
8557,9,0.76121,0.243327,1.17607,1.17607,-2.85628e-05,0,1.17607,4.425
8558,9,0.762552,0.246065,1.18476,1.18476,-2.90848e-05,0,1.18476,4.415
8559,9,0.763899,0.24881,1.19345,1.19345,-2.90233e-05,0,1.19345,4.405
8560,9,0.76525,0.251561,1.20215,1.20215,-2.85051e-05,0,1.20215,4.395
8561,9,0.766604,0.254318,1.21086,1.21086,-2.7638e-05,0,1.21086,4.385
8562,9,0.767959,0.257079,1.21957,1.21957,-2.65132e-05,0,1.21957,4.375
8563,9,0.769317,0.259846,1.22828,1.22828,-2.52076e-05,0,1.22828,4.365
8564,9,0.770675,0.262617,1.23699,1.23699,-2.37849e-05,0,1.23699,4.355
8565,9,0.772034,0.265392,1.2457,1.2457,-2.22984e-05,0,1.2457,4.345
8566,9,0.773392,0.26817,1.25441,1.25441,-2.07916e-05,0,1.25441,4.335
8567,9,0.77475,0.270953,1.26312,1.26312,-1.93e-05,0,1.26312,4.325
8568,9,0.776107,0.273738,1.27181,1.27181,-1.78519e-05,0,1.27181,4.315
8569,9,0.777463,0.276526,1.28051,1.28051,-1.64693e-05,0,1.28051,4.305
8570,9,0.778816,0.279317,1.28919,1.28919,-1.51693e-05,0,1.28919,4.295
8571,9,0.780168,0.282111,1.29787,1.29787,-1.39644e-05,0,1.29787,4.285
8572,9,0.781517,0.284907,1.30654,1.30654,-1.28632e-05,0,1.30654,4.275
8573,9,0.782863,0.287704,1.3152,1.3152,-1.18712e-05,0,1.3152,4.265
8574,9,0.784206,0.290504,1.32385,1.32385,-1.09911e-05,0,1.32385,4.255
8575,9,0.785545,0.293305,1.33249,1.33249,-1.02235e-05,0,1.33249,4.245
8576,9,0.786882,0.296107,1.34112,1.34112,-9.56717e-06,0,1.34112,4.235
8577,9,0.788214,0.298911,1.34974,1.34974,-9.01936e-06,0,1.34974,4.225
8578,9,0.789543,0.301715,1.35834,1.35834,-8.57622e-06,0,1.35834,4.215
8579,9,0.790867,0.304521,1.36693,1.36693,-8.23284e-06,0,1.36693,4.205
8580,9,0.792187,0.307327,1.37551,1.37551,-7.98372e-06,0,1.37551,4.195
8581,9,0.793503,0.310134,1.38407,1.38407,-7.82249e-06,0,1.38407,4.185
8582,9,0.794814,0.312941,1.39262,1.39262,-7.74259e-06,0,1.39262,4.175
8583,9,0.79612,0.315749,1.40115,1.40115,-7.73725e-06,0,1.40115,4.165
8584,9,0.797422,0.318557,1.40967,1.40967,-7.79955e-06,0,1.40967,4.155
8585,9,0.798718,0.321365,1.41817,1.41817,-7.92275e-06,0,1.41817,4.145
8586,9,0.80001,0.324173,1.42665,1.42665,-8.10001e-06,0,1.42665,4.135
8587,9,0.801297,0.326981,1.43512,1.43512,-8.32449e-06,0,1.43512,4.125
8588,9,0.802578,0.329789,1.44358,1.44358,-8.58957e-06,0,1.44358,4.115
8589,9,0.803855,0.332596,1.45201,1.45201,-8.88904e-06,0,1.45201,4.105
8590,9,0.805126,0.335403,1.46043,1.46043,-9.21683e-06,0,1.46043,4.095
8591,9,0.806392,0.338209,1.46884,1.46884,-9.56711e-06,0,1.46884,4.085
8592,9,0.807653,0.341015,1.47722,1.47722,-9.93432e-06,0,1.47722,4.075
8593,9,0.808908,0.343821,1.48559,1.48559,-1.03132e-05,0,1.48559,4.065
8594,9,0.810158,0.346625,1.49394,1.49394,-1.06988e-05,0,1.49394,4.055
8595,9,0.811403,0.349429,1.50228,1.50228,-1.10865e-05,0,1.50228,4.045
8596,9,0.812642,0.352232,1.5106,1.5106,-1.14719e-05,0,1.5106,4.035
8597,9,0.813876,0.355034,1.51889,1.51889,-1.18512e-05,0,1.51889,4.025
8598,9,0.815104,0.357835,1.52718,1.52718,-1.22205e-05,0,1.52718,4.015
8599,9,0.816327,0.360635,1.53544,1.53544,-1.25767e-05,0,1.53544,4.005
8600,9,0.817545,0.363434,1.54369,1.54369,-1.29165e-05,0,1.54369,3.995
8601,9,0.818757,0.366231,1.55191,1.55191,-1.32373e-05,0,1.55191,3.985
8602,9,0.819964,0.369028,1.56012,1.56012,-1.35364e-05,0,1.56012,3.975
8603,9,0.821166,0.371823,1.56832,1.56832,-1.38118e-05,0,1.56832,3.965
8604,9,0.822362,0.374617,1.57649,1.57649,-1.40613e-05,0,1.57649,3.955
8605,9,0.823553,0.37741,1.58465,1.58465,-1.42833e-05,0,1.58465,3.945
8606,9,0.824738,0.380201,1.59279,1.59279,-1.44762e-05,0,1.59279,3.935
8607,9,0.825918,0.382991,1.60091,1.60091,-1.46387e-05,0,1.60091,3.925
8608,9,0.827093,0.385779,1.60901,1.60901,-1.47697e-05,0,1.60901,3.915
8609,9,0.828263,0.388566,1.61709,1.61709,-1.48684e-05,0,1.61709,3.905
8610,9,0.829427,0.391351,1.62516,1.62516,-1.4934e-05,0,1.62516,3.895
8611,9,0.830586,0.394135,1.63321,1.63321,-1.49662e-05,0,1.63321,3.885
8612,9,0.83174,0.396917,1.64124,1.64124,-1.49644e-05,0,1.64124,3.875
8613,9,0.832889,0.399698,1.64925,1.64925,-1.49287e-05,0,1.64925,3.865
8614,9,0.834032,0.402477,1.65725,1.65725,-1.48589e-05,0,1.65725,3.855
8615,9,0.835171,0.405254,1.66523,1.66523,-1.47553e-05,0,1.66523,3.845
8616,9,0.836304,0.40803,1.67319,1.67319,-1.4618e-05,0,1.67319,3.835
8617,9,0.837432,0.410803,1.68113,1.68113,-1.44475e-05,0,1.68113,3.825
8618,9,0.838556,0.413575,1.68905,1.68905,-1.42443e-05,0,1.68905,3.815
8619,9,0.839674,0.416345,1.69696,1.69696,-1.40089e-05,0,1.69696,3.805
8620,9,0.840788,0.419114,1.70485,1.70485,-1.37422e-05,0,1.70485,3.795
8621,9,0.841896,0.42188,1.71273,1.71273,-1.34449e-05,0,1.71273,3.785
8622,9,0.843,0.424645,1.72058,1.72058,-1.31178e-05,0,1.72058,3.775
8623,9,0.844099,0.427408,1.72842,1.72842,-1.2762e-05,0,1.72842,3.765
8624,9,0.845193,0.430169,1.73624,1.73624,-1.23784e-05,0,1.73624,3.755
8625,9,0.846282,0.432928,1.74404,1.74404,-1.19682e-05,0,1.74404,3.745
8626,9,0.847367,0.435685,1.75183,1.75183,-1.15325e-05,0,1.75183,3.735
8627,9,0.848446,0.43844,1.7596,1.7596,-1.10725e-05,0,1.7596,3.725
8628,9,0.849522,0.441193,1.76735,1.76735,-1.05893e-05,0,1.76735,3.715
8629,9,0.850592,0.443945,1.77509,1.77509,-1.00843e-05,0,1.77509,3.705
8630,9,0.851658,0.446694,1.78281,1.78281,-9.55879e-06,0,1.78281,3.695
8631,9,0.85272,0.449441,1.79051,1.79051,-9.01401e-06,0,1.79051,3.685
8632,9,0.853776,0.452186,1.7982,1.7982,-8.4513e-06,0,1.7982,3.675
8633,9,0.854829,0.45493,1.80587,1.80587,-7.87202e-06,0,1.80587,3.665
8634,9,0.855877,0.457671,1.81352,1.81352,-7.27748e-06,0,1.81352,3.655
8635,9,0.85692,0.46041,1.82116,1.82116,-6.66903e-06,0,1.82116,3.645
8636,9,0.85796,0.463147,1.82878,1.82878,-6.04798e-06,0,1.82878,3.635
8637,9,0.858995,0.465882,1.83638,1.83638,-5.41564e-06,0,1.83638,3.625
8638,9,0.860025,0.468615,1.84397,1.84397,-4.77332e-06,0,1.84397,3.615
8639,9,0.861052,0.471346,1.85154,1.85154,-4.12231e-06,0,1.85154,3.605
8640,9,0.862074,0.474074,1.8591,1.8591,-3.46392e-06,0,1.8591,3.595
8641,9,0.863092,0.476801,1.86664,1.86664,-2.79943e-06,0,1.86664,3.585
8642,9,0.864105,0.479525,1.87416,1.87416,-2.13012e-06,0,1.87416,3.575
8643,9,0.865115,0.482248,1.88167,1.88167,-1.4574e-06,0,1.88167,3.565
8644,9,0.866121,0.484968,1.88916,1.88916,-7.87906e-07,0,1.88916,3.555
8645,9,0.867122,0.487686,1.89664,1.89664,-1.15685e-07,0,1.89664,3.545
8646,9,0.86812,0.490402,1.9041,1.9041,5.61306e-07,0,1.9041,3.535
8647,9,0.869113,0.493115,1.91155,1.91155,1.23696e-06,0,1.91155,3.525
8648,9,0.870103,0.495827,1.91898,1.91898,1.91076e-06,0,1.91898,3.515
8649,9,0.871089,0.498536,1.9264,1.9264,2.58167e-06,0,1.9264,3.505
8650,9,0.872071,0.501244,1.9338,1.9338,3.24886e-06,0,1.9338,3.495
8651,9,0.873049,0.503949,1.94118,1.94118,3.91109e-06,0,1.94118,3.485
8652,9,0.874023,0.506652,1.94855,1.94855,4.5675e-06,0,1.94855,3.475
8653,9,0.874993,0.509352,1.95591,1.95591,5.21702e-06,0,1.95591,3.465
8654,9,0.87596,0.512051,1.96325,1.96325,5.85918e-06,0,1.96325,3.455
8655,9,0.876923,0.514747,1.97057,1.97057,6.49339e-06,0,1.97057,3.445
8656,9,0.877882,0.517441,1.97789,1.97789,7.11857e-06,0,1.97789,3.435
8657,9,0.878838,0.520133,1.98518,1.98518,7.73388e-06,0,1.98518,3.425
8658,9,0.87979,0.522822,1.99246,1.99246,8.33873e-06,0,1.99246,3.415
8659,9,0.880739,0.52551,1.99973,1.99973,8.93265e-06,0,1.99973,3.405
8660,9,0.881683,0.528195,2.00699,2.00699,9.51509e-06,0,2.00699,3.395
8661,9,0.882625,0.530878,2.01422,2.01422,1.00855e-05,0,2.01422,3.385
8662,9,0.883563,0.533559,2.02145,2.02145,1.06432e-05,0,2.02145,3.375
8663,9,0.884497,0.536237,2.02866,2.02866,1.11878e-05,0,2.02866,3.365
8664,9,0.885428,0.538913,2.03586,2.03586,1.1719e-05,0,2.03586,3.355
8665,9,0.886356,0.541587,2.04304,2.04304,1.22362e-05,0,2.04304,3.345
8666,9,0.88728,0.544259,2.05021,2.05021,1.27394e-05,0,2.05021,3.335
8667,9,0.888201,0.546929,2.05736,2.05736,1.32281e-05,0,2.05736,3.325
8668,9,0.889119,0.549596,2.06451,2.06451,1.37021e-05,0,2.06451,3.315
8669,9,0.890033,0.552261,2.07163,2.07163,1.41612e-05,0,2.07163,3.305
8670,9,0.890944,0.554924,2.07875,2.07875,1.46051e-05,0,2.07875,3.295
8671,9,0.891852,0.557584,2.08585,2.08585,1.50337e-05,0,2.08585,3.285
8672,9,0.892757,0.560242,2.09293,2.09293,1.54468e-05,0,2.09293,3.275
8673,9,0.893658,0.562898,2.10001,2.10001,1.58445e-05,0,2.10001,3.265
8674,9,0.894556,0.565552,2.10707,2.10707,1.62265e-05,0,2.10707,3.255
8675,9,0.895452,0.568203,2.11411,2.11411,1.65929e-05,0,2.11411,3.245
8676,9,0.896344,0.570853,2.12115,2.12115,1.69436e-05,0,2.12115,3.235
8677,9,0.897233,0.5735,2.12817,2.12817,1.72787e-05,0,2.12817,3.225
8678,9,0.898119,0.576144,2.13518,2.13518,1.75982e-05,0,2.13518,3.215
8679,9,0.899002,0.578787,2.14217,2.14217,1.79021e-05,0,2.14217,3.205
8680,9,0.899882,0.581427,2.14915,2.14915,1.81905e-05,0,2.14915,3.195
8681,9,0.900759,0.584064,2.15612,2.15612,1.84635e-05,0,2.15612,3.185
8682,9,0.901633,0.5867,2.16308,2.16308,1.87213e-05,0,2.16308,3.175
8683,9,0.902504,0.589333,2.17002,2.17002,1.89639e-05,0,2.17002,3.165
8684,9,0.903372,0.591964,2.17695,2.17695,1.91915e-05,0,2.17695,3.155
8685,9,0.904238,0.594593,2.18387,2.18387,1.94044e-05,0,2.18387,3.145
8686,9,0.9051,0.59722,2.19078,2.19078,1.96026e-05,0,2.19078,3.135
8687,9,0.90596,0.599844,2.19767,2.19767,1.97865e-05,0,2.19767,3.125
8688,9,0.906817,0.602466,2.20455,2.20455,1.99561e-05,0,2.20455,3.115
8689,9,0.907671,0.605085,2.21142,2.21142,2.01119e-05,0,2.21142,3.105
8690,9,0.908522,0.607703,2.21828,2.21828,2.0254e-05,0,2.21828,3.095
8691,9,0.909371,0.610318,2.22512,2.22512,2.03826e-05,0,2.22512,3.085
8692,9,0.910217,0.612931,2.23195,2.23195,2.04981e-05,0,2.23195,3.075
8693,9,0.91106,0.615541,2.23877,2.23877,2.06008e-05,0,2.23877,3.065
